Results Table 1
;"1"
End date;"maandag 12 april 2021 12:58:07"
Maximum Force;(kN);"22.81"
Displacement at Maximum Force;(mm);"6.35"
LVDT-10 at Maximum Force;(mm);"-0.12"

Time;Force;Displacement;LVDT-10
"108.2780";"8.7097";"2.6481";"-0.0095"
"108.3780";"8.7218";"2.6498";"-0.0095"
"108.4780";"8.7328";"2.6514";"-0.0095"
"108.5780";"8.7455";"2.6531";"-0.0095"
"108.6780";"8.7570";"2.6548";"-0.0096"
"108.7780";"8.7692";"2.6564";"-0.0096"
"108.8780";"8.7816";"2.6581";"-0.0096"
"108.9780";"8.7931";"2.6597";"-0.0097"
"109.0780";"8.8056";"2.6614";"-0.0097"
"109.1780";"8.8183";"2.6631";"-0.0097"
"109.2780";"8.8303";"2.6647";"-0.0097"
"109.3780";"8.8432";"2.6664";"-0.0098"
"109.4780";"8.8546";"2.6681";"-0.0098"
"109.5780";"8.8668";"2.6697";"-0.0098"
"109.6780";"8.8793";"2.6714";"-0.0098"
"109.7780";"8.8912";"2.6730";"-0.0098"
"109.8780";"8.9041";"2.6747";"-0.0099"
"109.9780";"8.9165";"2.6764";"-0.0099"
"110.0780";"8.9281";"2.6780";"-0.0099"
"110.1780";"8.9413";"2.6798";"-0.0100"
"110.2780";"8.9535";"2.6814";"-0.0100"
"110.3780";"8.9659";"2.6830";"-0.0101"
"110.4780";"8.9792";"2.6848";"-0.0101"
"110.5780";"8.9909";"2.6864";"-0.0101"
"110.6780";"9.0042";"2.6881";"-0.0101"
"110.7780";"9.0171";"2.6898";"-0.0102"
"110.8780";"9.0283";"2.6914";"-0.0102"
"110.9780";"9.0413";"2.6931";"-0.0102"
"111.0780";"9.0544";"2.6947";"-0.0102"
"111.1780";"9.0664";"2.6964";"-0.0103"
"111.2780";"9.0801";"2.6981";"-0.0103"
"111.3780";"9.0925";"2.6997";"-0.0103"
"111.4780";"9.1051";"2.7014";"-0.0104"
"111.5780";"9.1181";"2.7031";"-0.0104"
"111.6780";"9.1298";"2.7047";"-0.0104"
"111.7780";"9.1430";"2.7065";"-0.0104"
"111.8780";"9.1556";"2.7081";"-0.0105"
"111.9780";"9.1682";"2.7097";"-0.0105"
"112.0780";"9.1817";"2.7115";"-0.0105"
"112.1780";"9.1935";"2.7131";"-0.0105"
"112.2780";"9.2065";"2.7147";"-0.0106"
"112.3780";"9.2189";"2.7164";"-0.0105"
"112.4780";"9.2309";"2.7180";"-0.0106"
"112.5780";"9.2446";"2.7198";"-0.0106"
"112.6780";"9.2572";"2.7214";"-0.0107"
"112.7780";"9.2695";"2.7230";"-0.0107"
"112.8780";"9.2825";"2.7248";"-0.0107"
"112.9780";"9.2946";"2.7264";"-0.0107"
"113.0780";"9.3073";"2.7281";"-0.0107"
"113.1780";"9.3209";"2.7298";"-0.0108"
"113.2780";"9.3329";"2.7314";"-0.0108"
"113.3780";"9.3461";"2.7331";"-0.0108"
"113.4780";"9.3591";"2.7347";"-0.0109"
"113.5780";"9.3721";"2.7364";"-0.0109"
"113.6780";"9.3855";"2.7381";"-0.0110"
"113.7780";"9.3978";"2.7397";"-0.0110"
"113.8780";"9.4110";"2.7414";"-0.0110"
"113.9780";"9.4243";"2.7431";"-0.0110"
"114.0780";"9.4360";"2.7447";"-0.0110"
"114.1780";"9.4501";"2.7464";"-0.0111"
"114.2780";"9.4627";"2.7481";"-0.0111"
"114.3780";"9.4749";"2.7497";"-0.0111"
"114.4780";"9.4891";"2.7515";"-0.0112"
"114.5780";"9.5011";"2.7530";"-0.0112"
"114.6780";"9.5142";"2.7548";"-0.0112"
"114.7780";"9.5274";"2.7564";"-0.0113"
"114.8780";"9.5394";"2.7580";"-0.0113"
"114.9780";"9.5537";"2.7598";"-0.0113"
"115.0780";"9.5662";"2.7614";"-0.0113"
"115.1780";"9.5790";"2.7631";"-0.0114"
"115.2780";"9.5929";"2.7648";"-0.0114"
"115.3780";"9.6054";"2.7664";"-0.0114"
"115.4780";"9.6186";"2.7681";"-0.0114"
"115.5780";"9.6320";"2.7698";"-0.0115"
"115.6780";"9.6446";"2.7714";"-0.0119"
"115.7780";"9.6576";"2.7731";"-0.0119"
"115.8780";"9.6709";"2.7747";"-0.0119"
"115.9780";"9.6834";"2.7764";"-0.0119"
"116.0780";"9.6959";"2.7781";"-0.0119"
"116.1780";"9.7088";"2.7797";"-0.0120"
"116.2780";"9.7225";"2.7814";"-0.0120"
"116.3780";"9.7357";"2.7831";"-0.0120"
"116.4780";"9.7486";"2.7847";"-0.0121"
"116.5780";"9.7618";"2.7865";"-0.0121"
"116.6780";"9.7747";"2.7881";"-0.0121"
"116.7780";"9.7873";"2.7897";"-0.0121"
"116.8780";"9.8004";"2.7914";"-0.0122"
"116.9780";"9.8131";"2.7930";"-0.0122"
"117.0780";"9.8267";"2.7947";"-0.0122"
"117.1780";"9.8401";"2.7964";"-0.0122"
"117.2780";"9.8526";"2.7980";"-0.0122"
"117.3780";"9.8665";"2.7998";"-0.0123"
"117.4780";"9.8785";"2.8014";"-0.0124"
"117.5780";"9.8924";"2.8031";"-0.0124"
"117.6780";"9.9062";"2.8048";"-0.0124"
"117.7780";"9.9184";"2.8064";"-0.0124"
"117.8780";"9.9329";"2.8081";"-0.0125"
"117.9780";"9.9461";"2.8098";"-0.0125"
"118.0780";"9.9578";"2.8114";"-0.0125"
"118.1780";"9.9727";"2.8131";"-0.0126"
"118.2780";"9.9855";"2.8147";"-0.0126"
"118.3780";"9.9986";"2.8164";"-0.0126"
"118.4780";"10.0124";"2.8181";"-0.0126"
"118.5780";"10.0246";"2.8197";"-0.0126"
"118.6780";"10.0381";"2.8214";"-0.0126"
"118.7780";"10.0514";"2.8231";"-0.0127"
"118.8780";"10.0642";"2.8247";"-0.0127"
"118.9780";"10.0780";"2.8264";"-0.0127"
"119.0780";"10.0906";"2.8281";"-0.0128"
"119.1780";"10.1036";"2.8297";"-0.0128"
"119.2780";"10.1169";"2.8314";"-0.0128"
"119.3780";"10.1301";"2.8331";"-0.0128"
"119.4780";"10.1445";"2.8348";"-0.0128"
"119.5780";"10.1573";"2.8364";"-0.0129"
"119.6780";"10.1707";"2.8381";"-0.0129"
"119.7780";"10.1846";"2.8398";"-0.0130"
"119.8780";"10.1965";"2.8414";"-0.0130"
"119.9780";"10.2107";"2.8431";"-0.0131"
"120.0780";"10.2243";"2.8448";"-0.0131"
"120.1780";"10.2357";"2.8464";"-0.0131"
"120.2780";"10.2496";"2.8481";"-0.0131"
"120.3780";"10.2620";"2.8497";"-0.0132"
"120.4780";"10.2743";"2.8514";"-0.0132"
"120.5780";"10.2887";"2.8531";"-0.0132"
"120.6780";"10.3016";"2.8547";"-0.0132"
"120.7780";"10.3150";"2.8564";"-0.0132"
"120.8780";"10.3284";"2.8581";"-0.0133"
"120.9780";"10.3409";"2.8597";"-0.0133"
"121.0780";"10.3552";"2.8614";"-0.0133"
"121.1780";"10.3685";"2.8631";"-0.0133"
"121.2780";"10.3813";"2.8647";"-0.0134"
"121.3780";"10.3948";"2.8664";"-0.0134"
"121.4780";"10.4077";"2.8681";"-0.0134"
"121.5780";"10.4217";"2.8698";"-0.0135"
"121.6780";"10.4344";"2.8714";"-0.0135"
"121.7780";"10.4469";"2.8731";"-0.0135"
"121.8780";"10.4612";"2.8748";"-0.0135"
"121.9780";"10.4739";"2.8764";"-0.0136"
"122.0780";"10.4872";"2.8780";"-0.0136"
"122.1780";"10.5019";"2.8798";"-0.0136"
"122.2780";"10.5140";"2.8814";"-0.0136"
"122.3780";"10.5284";"2.8831";"-0.0136"
"122.4780";"10.5424";"2.8848";"-0.0137"
"122.5780";"10.5548";"2.8864";"-0.0137"
"122.6780";"10.5692";"2.8881";"-0.0138"
"122.7780";"10.5819";"2.8898";"-0.0138"
"122.8780";"10.5955";"2.8914";"-0.0138"
"122.9780";"10.6100";"2.8931";"-0.0138"
"123.0780";"10.6219";"2.8947";"-0.0139"
"123.1780";"10.6357";"2.8964";"-0.0139"
"123.2780";"10.6497";"2.8981";"-0.0140"
"123.3780";"10.6624";"2.8997";"-0.0140"
"123.4780";"10.6753";"2.9014";"-0.0140"
"123.5780";"10.6886";"2.9031";"-0.0141"
"123.6780";"10.7021";"2.9047";"-0.0141"
"123.7780";"10.7160";"2.9064";"-0.0141"
"123.8780";"10.7284";"2.9080";"-0.0142"
"123.9780";"10.7426";"2.9098";"-0.0142"
"124.0780";"10.7561";"2.9114";"-0.0142"
"124.1780";"10.7687";"2.9131";"-0.0143"
"124.2780";"10.7836";"2.9148";"-0.0143"
"124.3780";"10.7960";"2.9164";"-0.0143"
"124.4780";"10.8096";"2.9181";"-0.0143"
"124.5780";"10.8240";"2.9198";"-0.0144"
"124.6780";"10.8368";"2.9214";"-0.0144"
"124.7780";"10.8507";"2.9231";"-0.0144"
"124.8780";"10.8640";"2.9248";"-0.0144"
"124.9780";"10.8766";"2.9264";"-0.0144"
"125.0780";"10.8918";"2.9281";"-0.0144"
"125.1780";"10.9040";"2.9297";"-0.0145"
"125.2780";"10.9170";"2.9314";"-0.0145"
"125.3780";"10.9315";"2.9331";"-0.0145"
"125.4780";"10.9432";"2.9347";"-0.0146"
"125.5780";"10.9565";"2.9364";"-0.0146"
"125.6780";"10.9704";"2.9381";"-0.0146"
"125.7780";"10.9827";"2.9397";"-0.0146"
"125.8780";"10.9963";"2.9414";"-0.0147"
"125.9780";"11.0090";"2.9431";"-0.0147"
"126.0780";"11.0221";"2.9447";"-0.0147"
"126.1780";"11.0366";"2.9464";"-0.0147"
"126.2780";"11.0491";"2.9481";"-0.0148"
"126.3780";"11.0635";"2.9498";"-0.0148"
"126.4780";"11.0762";"2.9514";"-0.0148"
"126.5780";"11.0894";"2.9530";"-0.0149"
"126.6780";"11.1040";"2.9548";"-0.0149"
"126.7780";"11.1168";"2.9564";"-0.0150"
"126.8780";"11.1301";"2.9580";"-0.0150"
"126.9780";"11.1446";"2.9598";"-0.0150"
"127.0780";"11.1577";"2.9614";"-0.0150"
"127.1780";"11.1719";"2.9631";"-0.0151"
"127.2780";"11.1852";"2.9648";"-0.0151"
"127.3780";"11.1980";"2.9664";"-0.0151"
"127.4780";"11.2119";"2.9681";"-0.0152"
"127.5780";"11.2247";"2.9698";"-0.0152"
"127.6780";"11.2387";"2.9714";"-0.0153"
"127.7780";"11.2525";"2.9731";"-0.0153"
"127.8780";"11.2653";"2.9747";"-0.0153"
"127.9780";"11.2789";"2.9764";"-0.0153"
"128.0780";"11.2918";"2.9781";"-0.0153"
"128.1780";"11.3043";"2.9797";"-0.0154"
"128.2780";"11.3185";"2.9814";"-0.0155"
"128.3780";"11.3319";"2.9831";"-0.0155"
"128.4780";"11.3458";"2.9847";"-0.0155"
"128.5780";"11.3590";"2.9864";"-0.0155"
"128.6780";"11.3725";"2.9881";"-0.0155"
"128.7780";"11.3870";"2.9898";"-0.0156"
"128.8780";"11.3999";"2.9914";"-0.0156"
"128.9780";"11.4140";"2.9931";"-0.0156"
"129.0780";"11.4286";"2.9948";"-0.0156"
"129.1780";"11.4414";"2.9964";"-0.0157"
"129.2780";"11.4553";"2.9981";"-0.0157"
"129.3780";"11.4691";"2.9998";"-0.0157"
"129.4780";"11.4819";"3.0014";"-0.0157"
"129.5780";"11.4972";"3.0031";"-0.0157"
"129.6780";"11.5101";"3.0048";"-0.0158"
"129.7780";"11.5231";"3.0064";"-0.0158"
"129.8780";"11.5384";"3.0081";"-0.0159"
"129.9780";"11.5505";"3.0097";"-0.0159"
"130.0780";"11.5639";"3.0114";"-0.0159"
"130.1780";"11.5782";"3.0131";"-0.0159"
"130.2780";"11.5910";"3.0147";"-0.0160"
"130.3780";"11.6051";"3.0164";"-0.0160"
"130.4780";"11.6183";"3.0181";"-0.0161"
"130.5780";"11.6319";"3.0197";"-0.0161"
"130.6780";"11.6467";"3.0214";"-0.0161"
"130.7780";"11.6593";"3.0231";"-0.0161"
"130.8780";"11.6744";"3.0248";"-0.0162"
"130.9780";"11.6875";"3.0264";"-0.0162"
"131.0780";"11.7007";"3.0281";"-0.0162"
"131.1780";"11.7161";"3.0298";"-0.0162"
"131.2780";"11.7286";"3.0314";"-0.0162"
"131.3780";"11.7426";"3.0331";"-0.0163"
"131.4780";"11.7570";"3.0348";"-0.0163"
"131.5780";"11.7698";"3.0364";"-0.0163"
"131.6780";"11.7843";"3.0381";"-0.0163"
"131.7780";"11.7981";"3.0398";"-0.0164"
"131.8780";"11.8112";"3.0414";"-0.0164"
"131.9780";"11.8256";"3.0431";"-0.0164"
"132.0780";"11.8393";"3.0447";"-0.0165"
"132.1780";"11.8526";"3.0464";"-0.0165"
"132.2780";"11.8674";"3.0481";"-0.0165"
"132.3780";"11.8812";"3.0497";"-0.0165"
"132.4780";"11.8948";"3.0514";"-0.0165"
"132.5780";"11.9097";"3.0531";"-0.0166"
"132.6780";"11.9223";"3.0547";"-0.0166"
"132.7780";"11.9366";"3.0564";"-0.0167"
"132.8780";"11.9501";"3.0581";"-0.0167"
"132.9780";"11.9646";"3.0597";"-0.0167"
"133.0780";"11.9786";"3.0614";"-0.0168"
"133.1780";"11.9915";"3.0630";"-0.0169"
"133.2780";"12.0059";"3.0647";"-0.0169"
"133.3780";"12.0192";"3.0664";"-0.0169"
"133.4780";"12.0334";"3.0680";"-0.0169"
"133.5780";"12.0481";"3.0698";"-0.0169"
"133.6780";"12.0611";"3.0714";"-0.0169"
"133.7780";"12.0758";"3.0731";"-0.0169"
"133.8780";"12.0896";"3.0748";"-0.0170"
"133.9780";"12.1021";"3.0764";"-0.0170"
"134.0780";"12.1163";"3.0781";"-0.0170"
"134.1780";"12.1296";"3.0798";"-0.0171"
"134.2780";"12.1431";"3.0814";"-0.0171"
"134.3780";"12.1573";"3.0831";"-0.0171"
"134.4780";"12.1708";"3.0847";"-0.0172"
"134.5780";"12.1835";"3.0864";"-0.0172"
"134.6780";"12.1983";"3.0881";"-0.0172"
"134.7780";"12.2113";"3.0897";"-0.0173"
"134.8780";"12.2250";"3.0914";"-0.0173"
"134.9780";"12.2395";"3.0931";"-0.0173"
"135.0780";"12.2530";"3.0947";"-0.0173"
"135.1780";"12.2677";"3.0964";"-0.0173"
"135.2780";"12.2811";"3.0981";"-0.0173"
"135.3780";"12.2952";"3.0997";"-0.0174"
"135.4780";"12.3104";"3.1014";"-0.0174"
"135.5780";"12.3231";"3.1031";"-0.0175"
"135.6780";"12.3379";"3.1048";"-0.0175"
"135.7780";"12.3513";"3.1064";"-0.0175"
"135.8780";"12.3650";"3.1081";"-0.0175"
"135.9780";"12.3799";"3.1098";"-0.0176"
"136.0780";"12.3924";"3.1114";"-0.0176"
"136.1780";"12.4066";"3.1131";"-0.0176"
"136.2780";"12.4208";"3.1148";"-0.0177"
"136.3780";"12.4339";"3.1163";"-0.0177"
"136.4780";"12.4487";"3.1181";"-0.0177"
"136.5780";"12.4626";"3.1198";"-0.0177"
"136.6780";"12.4753";"3.1214";"-0.0177"
"136.7780";"12.4911";"3.1231";"-0.0178"
"136.8780";"12.5045";"3.1247";"-0.0179"
"136.9780";"12.5176";"3.1264";"-0.0179"
"137.0780";"12.5330";"3.1281";"-0.0179"
"137.1780";"12.5455";"3.1297";"-0.0180"
"137.2780";"12.5608";"3.1314";"-0.0180"
"137.3780";"12.5749";"3.1331";"-0.0180"
"137.4780";"12.5881";"3.1347";"-0.0181"
"137.5780";"12.6030";"3.1364";"-0.0181"
"137.6780";"12.6164";"3.1381";"-0.0181"
"137.7780";"12.6310";"3.1397";"-0.0181"
"137.8780";"12.6455";"3.1414";"-0.0181"
"137.9780";"12.6590";"3.1431";"-0.0181"
"138.0780";"12.6736";"3.1448";"-0.0181"
"138.1780";"12.6867";"3.1464";"-0.0182"
"138.2780";"12.7007";"3.1481";"-0.0182"
"138.3780";"12.7150";"3.1498";"-0.0182"
"138.4780";"12.7284";"3.1514";"-0.0183"
"138.5780";"12.7427";"3.1531";"-0.0183"
"138.6780";"12.7564";"3.1548";"-0.0183"
"138.7780";"12.7692";"3.1564";"-0.0183"
"138.8780";"12.7843";"3.1581";"-0.0183"
"138.9780";"12.7977";"3.1598";"-0.0184"
"139.0780";"12.8114";"3.1614";"-0.0184"
"139.1780";"12.8263";"3.1631";"-0.0184"
"139.2780";"12.8389";"3.1647";"-0.0184"
"139.3780";"12.8533";"3.1664";"-0.0185"
"139.4780";"12.8681";"3.1681";"-0.0185"
"139.5780";"12.8813";"3.1697";"-0.0186"
"139.6780";"12.8964";"3.1714";"-0.0187"
"139.7780";"12.9103";"3.1731";"-0.0186"
"139.8780";"12.9239";"3.1747";"-0.0186"
"139.9780";"12.9382";"3.1764";"-0.0187"
"140.0780";"12.9522";"3.1781";"-0.0187"
"140.1780";"12.9659";"3.1798";"-0.0187"
"140.2780";"12.9800";"3.1814";"-0.0187"
"140.3780";"12.9934";"3.1831";"-0.0188"
"140.4780";"13.0080";"3.1848";"-0.0188"
"140.5780";"13.0217";"3.1864";"-0.0188"
"140.6780";"13.0353";"3.1881";"-0.0188"
"140.7780";"13.0500";"3.1898";"-0.0189"
"140.8780";"13.0633";"3.1914";"-0.0189"
"140.9780";"13.0780";"3.1931";"-0.0190"
"141.0780";"13.0915";"3.1948";"-0.0190"
"141.1780";"13.1045";"3.1964";"-0.0190"
"141.2780";"13.1200";"3.1981";"-0.0190"
"141.3780";"13.1333";"3.1997";"-0.0190"
"141.4780";"13.1473";"3.2014";"-0.0191"
"141.5780";"13.1623";"3.2031";"-0.0191"
"141.6780";"13.1752";"3.2047";"-0.0192"
"141.7780";"13.1893";"3.2064";"-0.0192"
"141.8780";"13.2037";"3.2081";"-0.0192"
"141.9780";"13.2167";"3.2097";"-0.0193"
"142.0780";"13.2310";"3.2114";"-0.0193"
"142.1780";"13.2450";"3.2131";"-0.0193"
"142.2780";"13.2581";"3.2147";"-0.0193"
"142.3780";"13.2726";"3.2164";"-0.0193"
"142.4780";"13.2849";"3.2181";"-0.0194"
"142.5780";"13.2993";"3.2197";"-0.0194"
"142.6780";"13.3134";"3.2214";"-0.0195"
"142.7780";"13.3270";"3.2230";"-0.0195"
"142.8780";"13.3417";"3.2248";"-0.0195"
"142.9780";"13.3553";"3.2264";"-0.0195"
"143.0780";"13.3692";"3.2281";"-0.0196"
"143.1780";"13.3839";"3.2298";"-0.0196"
"143.2780";"13.3970";"3.2314";"-0.0196"
"143.3780";"13.4118";"3.2331";"-0.0196"
"143.4780";"13.4260";"3.2348";"-0.0197"
"143.5780";"13.4400";"3.2364";"-0.0197"
"143.6780";"13.4548";"3.2381";"-0.0197"
"143.7780";"13.4680";"3.2397";"-0.0198"
"143.8780";"13.4827";"3.2414";"-0.0198"
"143.9780";"13.4975";"3.2431";"-0.0198"
"144.0780";"13.5105";"3.2447";"-0.0198"
"144.1780";"13.5245";"3.2464";"-0.0198"
"144.2780";"13.5399";"3.2481";"-0.0199"
"144.3780";"13.5532";"3.2497";"-0.0199"
"144.4780";"13.5676";"3.2514";"-0.0199"
"144.5780";"13.5815";"3.2531";"-0.0200"
"144.6780";"13.5956";"3.2547";"-0.0200"
"144.7780";"13.6103";"3.2564";"-0.0200"
"144.8780";"13.6237";"3.2581";"-0.0200"
"144.9780";"13.6384";"3.2598";"-0.0200"
"145.0780";"13.6523";"3.2614";"-0.0201"
"145.1780";"13.6658";"3.2631";"-0.0201"
"145.2780";"13.6809";"3.2648";"-0.0201"
"145.3780";"13.6944";"3.2664";"-0.0202"
"145.4780";"13.7079";"3.2681";"-0.0202"
"145.5780";"13.7226";"3.2698";"-0.0202"
"145.6780";"13.7357";"3.2714";"-0.0202"
"145.7780";"13.7505";"3.2731";"-0.0203"
"145.8780";"13.7641";"3.2747";"-0.0203"
"145.9780";"13.7775";"3.2764";"-0.0204"
"146.0780";"13.7922";"3.2781";"-0.0204"
"146.1780";"13.8059";"3.2797";"-0.0204"
"146.2780";"13.8198";"3.2814";"-0.0204"
"146.3780";"13.8351";"3.2831";"-0.0205"
"146.4780";"13.8481";"3.2847";"-0.0205"
"146.5780";"13.8632";"3.2864";"-0.0205"
"146.6780";"13.8766";"3.2881";"-0.0205"
"146.7780";"13.8895";"3.2897";"-0.0206"
"146.8780";"13.9043";"3.2915";"-0.0206"
"146.9780";"13.9180";"3.2931";"-0.0206"
"147.0780";"13.9321";"3.2947";"-0.0206"
"147.1780";"13.9466";"3.2965";"-0.0206"
"147.2780";"13.9596";"3.2981";"-0.0207"
"147.3780";"13.9737";"3.2997";"-0.0207"
"147.4780";"13.9882";"3.3014";"-0.0207"
"147.5780";"14.0013";"3.3031";"-0.0208"
"147.6780";"14.0163";"3.3048";"-0.0208"
"147.7780";"14.0298";"3.3064";"-0.0208"
"147.8780";"14.0442";"3.3081";"-0.0208"
"147.9780";"14.0582";"3.3098";"-0.0209"
"148.0780";"14.0714";"3.3114";"-0.0209"
"148.1780";"14.0867";"3.3131";"-0.0209"
"148.2780";"14.1003";"3.3147";"-0.0210"
"148.3780";"14.1142";"3.3164";"-0.0210"
"148.4780";"14.1292";"3.3181";"-0.0210"
"148.5780";"14.1426";"3.3197";"-0.0210"
"148.6780";"14.1567";"3.3214";"-0.0210"
"148.7780";"14.1712";"3.3231";"-0.0211"
"148.8780";"14.1839";"3.3247";"-0.0211"
"148.9780";"14.1994";"3.3264";"-0.0212"
"149.0780";"14.2131";"3.3281";"-0.0212"
"149.1780";"14.2267";"3.3297";"-0.0212"
"149.2780";"14.2422";"3.3314";"-0.0213"
"149.3780";"14.2556";"3.3331";"-0.0213"
"149.4780";"14.2703";"3.3347";"-0.0213"
"149.5780";"14.2848";"3.3364";"-0.0213"
"149.6780";"14.2980";"3.3381";"-0.0213"
"149.7780";"14.3129";"3.3398";"-0.0214"
"149.8780";"14.3266";"3.3414";"-0.0214"
"149.9780";"14.3409";"3.3431";"-0.0214"
"150.0780";"14.3552";"3.3448";"-0.0214"
"150.1780";"14.3688";"3.3464";"-0.0215"
"150.2780";"14.3832";"3.3481";"-0.0215"
"150.3780";"14.3964";"3.3498";"-0.0216"
"150.4780";"14.4101";"3.3514";"-0.0216"
"150.5780";"14.4251";"3.3531";"-0.0216"
"150.6780";"14.4381";"3.3547";"-0.0216"
"150.7780";"14.4511";"3.3564";"-0.0216"
"150.8780";"14.4659";"3.3581";"-0.0216"
"150.9780";"14.4785";"3.3597";"-0.0217"
"151.0780";"14.4930";"3.3614";"-0.0217"
"151.1780";"14.5072";"3.3631";"-0.0217"
"151.2780";"14.5202";"3.3647";"-0.0218"
"151.3780";"14.5360";"3.3665";"-0.0218"
"151.4780";"14.5487";"3.3681";"-0.0218"
"151.5780";"14.5618";"3.3697";"-0.0218"
"151.6780";"14.5767";"3.3715";"-0.0219"
"151.7780";"14.5900";"3.3731";"-0.0219"
"151.8780";"14.6046";"3.3747";"-0.0219"
"151.9780";"14.6189";"3.3764";"-0.0220"
"152.0780";"14.6320";"3.3780";"-0.0220"
"152.1780";"14.6461";"3.3797";"-0.0220"
"152.2780";"14.6603";"3.3814";"-0.0221"
"152.3780";"14.6741";"3.3831";"-0.0221"
"152.4780";"14.6886";"3.3848";"-0.0221"
"152.5780";"14.7021";"3.3864";"-0.0222"
"152.6780";"14.7166";"3.3881";"-0.0221"
"152.7780";"14.7302";"3.3897";"-0.0222"
"152.8780";"14.7446";"3.3914";"-0.0223"
"152.9780";"14.7591";"3.3931";"-0.0223"
"153.0780";"14.7720";"3.3947";"-0.0223"
"153.1780";"14.7866";"3.3964";"-0.0224"
"153.2780";"14.8012";"3.3981";"-0.0224"
"153.3780";"14.8132";"3.3997";"-0.0224"
"153.4780";"14.8280";"3.4014";"-0.0224"
"153.5780";"14.8432";"3.4031";"-0.0224"
"153.6780";"14.8560";"3.4047";"-0.0225"
"153.7780";"14.8711";"3.4064";"-0.0225"
"153.8780";"14.8844";"3.4081";"-0.0225"
"153.9780";"14.8983";"3.4097";"-0.0225"
"154.0780";"14.9137";"3.4114";"-0.0226"
"154.1780";"14.9266";"3.4131";"-0.0226"
"154.2780";"14.9414";"3.4147";"-0.0226"
"154.3780";"14.9555";"3.4164";"-0.0226"
"154.4780";"14.9697";"3.4180";"-0.0226"
"154.5780";"14.9846";"3.4198";"-0.0226"
"154.6780";"14.9979";"3.4214";"-0.0227"
"154.7780";"15.0121";"3.4231";"-0.0228"
"154.8780";"15.0263";"3.4248";"-0.0228"
"154.9780";"15.0397";"3.4264";"-0.0228"
"155.0780";"15.0543";"3.4281";"-0.0228"
"155.1780";"15.0677";"3.4297";"-0.0229"
"155.2780";"15.0812";"3.4314";"-0.0229"
"155.3780";"15.0959";"3.4331";"-0.0229"
"155.4780";"15.1084";"3.4347";"-0.0230"
"155.5780";"15.1231";"3.4364";"-0.0230"
"155.6780";"15.1376";"3.4381";"-0.0230"
"155.7780";"15.1506";"3.4397";"-0.0230"
"155.8780";"15.1655";"3.4414";"-0.0231"
"155.9780";"15.1791";"3.4431";"-0.0231"
"156.0780";"15.1926";"3.4447";"-0.0231"
"156.1780";"15.2077";"3.4465";"-0.0232"
"156.2780";"15.2211";"3.4481";"-0.0232"
"156.3780";"15.2347";"3.4497";"-0.0233"
"156.4780";"15.2499";"3.4515";"-0.0233"
"156.5780";"15.2630";"3.4531";"-0.0233"
"156.6780";"15.2776";"3.4548";"-0.0233"
"156.7780";"15.2912";"3.4564";"-0.0233"
"156.8780";"15.3047";"3.4581";"-0.0234"
"156.9780";"15.3192";"3.4598";"-0.0234"
"157.0780";"15.3329";"3.4614";"-0.0234"
"157.1780";"15.3464";"3.4631";"-0.0234"
"157.2780";"15.3609";"3.4647";"-0.0235"
"157.3780";"15.3743";"3.4664";"-0.0234"
"157.4780";"15.3888";"3.4681";"-0.0234"
"157.5780";"15.4015";"3.4697";"-0.0235"
"157.6780";"15.4150";"3.4714";"-0.0235"
"157.7780";"15.4292";"3.4731";"-0.0235"
"157.8780";"15.4421";"3.4747";"-0.0236"
"157.9780";"15.4568";"3.4764";"-0.0236"
"158.0780";"15.4706";"3.4781";"-0.0237"
"158.1780";"15.4835";"3.4797";"-0.0237"
"158.2780";"15.4986";"3.4814";"-0.0237"
"158.3780";"15.5122";"3.4831";"-0.0238"
"158.4780";"15.5255";"3.4847";"-0.0238"
"158.5780";"15.5412";"3.4864";"-0.0239"
"158.6780";"15.5540";"3.4880";"-0.0239"
"158.7780";"15.5677";"3.4897";"-0.0239"
"158.8780";"15.5815";"3.4914";"-0.0239"
"158.9780";"15.5948";"3.4930";"-0.0240"
"159.0780";"15.6090";"3.4947";"-0.0240"
"159.1780";"15.6226";"3.4964";"-0.0240"
"159.2780";"15.6361";"3.4981";"-0.0240"
"159.3780";"15.6504";"3.4998";"-0.0241"
"159.4780";"15.6641";"3.5014";"-0.0241"
"159.5780";"15.6783";"3.5031";"-0.0242"
"159.6780";"15.6915";"3.5048";"-0.0242"
"159.7780";"15.7051";"3.5064";"-0.0242"
"159.8780";"15.7196";"3.5081";"-0.0242"
"159.9780";"15.7330";"3.5097";"-0.0242"
"160.0780";"15.7471";"3.5114";"-0.0242"
"160.1780";"15.7608";"3.5131";"-0.0243"
"160.2780";"15.7735";"3.5147";"-0.0243"
"160.3780";"15.7881";"3.5164";"-0.0243"
"160.4780";"15.8023";"3.5181";"-0.0243"
"160.5780";"15.8147";"3.5197";"-0.0244"
"160.6780";"15.8296";"3.5214";"-0.0244"
"160.7780";"15.8430";"3.5231";"-0.0244"
"160.8780";"15.8561";"3.5247";"-0.0245"
"160.9780";"15.8715";"3.5265";"-0.0245"
"161.0780";"15.8842";"3.5281";"-0.0245"
"161.1780";"15.8982";"3.5297";"-0.0245"
"161.2780";"15.9124";"3.5314";"-0.0246"
"161.3780";"15.9254";"3.5331";"-0.0246"
"161.4780";"15.9397";"3.5348";"-0.0246"
