Results Table 1
;"1"
End date;"maandag 12 april 2021 11:56:03"
Maximum Force;(kN);"23.42"
Displacement at Maximum Force;(mm);"5.46"
LVDT-10 at Maximum Force;(mm);"-0.11"

Time;Force;Displacement;LVDT-10
"151.0330";"18.0687";"3.0246";"-0.0220"
"151.1330";"18.0824";"3.0263";"-0.0220"
"151.2330";"18.0950";"3.0280";"-0.0220"
"151.3330";"18.1083";"3.0296";"-0.0220"
"151.4330";"18.1142";"3.0313";"-0.0221"
"151.5330";"18.1149";"3.0329";"-0.0221"
"151.6330";"18.1262";"3.0346";"-0.0221"
"151.7330";"18.1360";"3.0363";"-0.0221"
"151.8330";"18.1460";"3.0379";"-0.0221"
"151.9330";"18.1595";"3.0396";"-0.0222"
"152.0330";"18.1722";"3.0413";"-0.0222"
"152.1330";"18.1849";"3.0429";"-0.0223"
"152.2330";"18.1987";"3.0446";"-0.0222"
"152.3330";"18.2111";"3.0463";"-0.0223"
"152.4330";"18.2244";"3.0480";"-0.0223"
"152.5330";"18.2368";"3.0496";"-0.0224"
"152.6330";"18.2483";"3.0513";"-0.0224"
"152.7330";"18.2463";"3.0530";"-0.0224"
"152.8330";"18.2515";"3.0546";"-0.0225"
"152.9330";"18.2643";"3.0563";"-0.0225"
"153.0330";"18.2781";"3.0580";"-0.0225"
"153.1330";"18.2908";"3.0596";"-0.0225"
"153.2330";"18.3064";"3.0613";"-0.0225"
"153.3330";"18.3203";"3.0630";"-0.0226"
"153.4330";"18.3326";"3.0646";"-0.0226"
"153.5330";"18.3476";"3.0663";"-0.0226"
"153.6330";"18.3604";"3.0680";"-0.0226"
"153.7330";"18.3742";"3.0696";"-0.0226"
"153.8330";"18.3884";"3.0713";"-0.0226"
"153.9330";"18.4001";"3.0729";"-0.0226"
"154.0330";"18.4139";"3.0746";"-0.0226"
"154.1330";"18.4280";"3.0763";"-0.0226"
"154.2330";"18.4399";"3.0779";"-0.0226"
"154.3330";"18.4534";"3.0796";"-0.0227"
"154.4330";"18.4664";"3.0813";"-0.0227"
"154.5330";"18.4801";"3.0830";"-0.0227"
"154.6330";"18.4935";"3.0847";"-0.0227"
"154.7330";"18.5063";"3.0863";"-0.0228"
"154.8330";"18.5192";"3.0880";"-0.0228"
"154.9330";"18.5322";"3.0896";"-0.0228"
"155.0330";"18.5451";"3.0913";"-0.0229"
"155.1330";"18.5595";"3.0930";"-0.0229"
"155.2330";"18.5707";"3.0946";"-0.0229"
"155.3330";"18.5840";"3.0963";"-0.0230"
"155.4330";"18.5984";"3.0980";"-0.0230"
"155.5330";"18.6080";"3.0996";"-0.0230"
"155.6330";"18.6215";"3.1013";"-0.0230"
"155.7330";"18.6316";"3.1030";"-0.0230"
"155.8330";"18.6438";"3.1046";"-0.0231"
"155.9330";"18.6575";"3.1064";"-0.0230"
"156.0330";"18.6693";"3.1080";"-0.0231"
"156.1330";"18.6812";"3.1096";"-0.0231"
"156.2330";"18.6950";"3.1113";"-0.0232"
"156.3330";"18.7076";"3.1130";"-0.0232"
"156.4330";"18.7200";"3.1146";"-0.0232"
"156.5330";"18.7337";"3.1163";"-0.0232"
"156.6330";"18.7457";"3.1179";"-0.0232"
"156.7330";"18.7585";"3.1196";"-0.0232"
"156.8330";"18.7704";"3.1213";"-0.0232"
"156.9330";"18.7832";"3.1230";"-0.0233"
"157.0330";"18.7961";"3.1246";"-0.0233"
"157.1330";"18.8086";"3.1263";"-0.0233"
"157.2330";"18.8216";"3.1280";"-0.0233"
"157.3330";"18.8333";"3.1296";"-0.0234"
"157.4330";"18.8462";"3.1313";"-0.0234"
"157.5330";"18.8596";"3.1330";"-0.0234"
"157.6330";"18.8666";"3.1346";"-0.0234"
"157.7330";"18.8770";"3.1363";"-0.0234"
"157.8330";"18.8890";"3.1380";"-0.0235"
"157.9330";"18.8989";"3.1396";"-0.0235"
"158.0330";"18.8973";"3.1413";"-0.0235"
"158.1330";"18.9078";"3.1430";"-0.0235"
"158.2330";"18.9205";"3.1446";"-0.0236"
"158.3330";"18.9354";"3.1463";"-0.0236"
"158.4330";"18.9475";"3.1479";"-0.0236"
"158.5330";"18.9609";"3.1496";"-0.0236"
"158.6330";"18.9751";"3.1513";"-0.0237"
"158.7330";"18.9873";"3.1529";"-0.0237"
"158.8330";"19.0004";"3.1546";"-0.0238"
"158.9330";"19.0131";"3.1563";"-0.0238"
"159.0330";"19.0254";"3.1580";"-0.0238"
"159.1330";"19.0388";"3.1597";"-0.0238"
"159.2330";"19.0513";"3.1613";"-0.0238"
"159.3330";"19.0638";"3.1630";"-0.0239"
"159.4330";"19.0754";"3.1646";"-0.0239"
"159.5330";"19.0873";"3.1663";"-0.0239"
"159.6330";"19.1001";"3.1680";"-0.0239"
"159.7330";"19.1115";"3.1696";"-0.0240"
"159.8330";"19.1236";"3.1713";"-0.0240"
"159.9330";"19.1371";"3.1730";"-0.0239"
"160.0330";"19.1489";"3.1746";"-0.0239"
"160.1330";"19.1606";"3.1763";"-0.0240"
"160.2330";"19.1722";"3.1780";"-0.0240"
"160.3330";"19.1833";"3.1796";"-0.0240"
"160.4330";"19.1967";"3.1813";"-0.0241"
"160.5330";"19.2084";"3.1830";"-0.0241"
"160.6330";"19.2193";"3.1846";"-0.0241"
"160.7330";"19.2339";"3.1863";"-0.0241"
"160.8330";"19.2448";"3.1879";"-0.0241"
"160.9330";"19.2578";"3.1896";"-0.0241"
"161.0330";"19.2706";"3.1913";"-0.0242"
"161.1330";"19.2811";"3.1929";"-0.0242"
"161.2330";"19.2940";"3.1946";"-0.0242"
"161.3330";"19.3057";"3.1963";"-0.0243"
"161.4330";"19.3179";"3.1979";"-0.0243"
"161.5330";"19.3308";"3.1996";"-0.0243"
"161.6330";"19.3412";"3.2013";"-0.0243"
"161.7330";"19.3530";"3.2030";"-0.0243"
"161.8330";"19.3652";"3.2046";"-0.0243"
"161.9330";"19.3772";"3.2063";"-0.0244"
"162.0330";"19.3902";"3.2080";"-0.0244"
"162.1330";"19.4019";"3.2096";"-0.0245"
"162.2330";"19.4150";"3.2113";"-0.0245"
"162.3330";"19.4279";"3.2130";"-0.0245"
"162.4330";"19.4392";"3.2146";"-0.0245"
"162.5330";"19.4522";"3.2163";"-0.0246"
"162.6330";"19.4638";"3.2180";"-0.0246"
"162.7330";"19.4752";"3.2196";"-0.0246"
"162.8330";"19.4887";"3.2213";"-0.0246"
"162.9330";"19.4995";"3.2230";"-0.0246"
"163.0330";"19.5113";"3.2246";"-0.0246"
"163.1330";"19.5252";"3.2263";"-0.0246"
"163.2330";"19.5357";"3.2279";"-0.0247"
"163.3330";"19.5482";"3.2296";"-0.0247"
"163.4330";"19.5599";"3.2313";"-0.0247"
"163.5330";"19.5681";"3.2329";"-0.0247"
"163.6330";"19.5787";"3.2346";"-0.0247"
"163.7330";"19.5912";"3.2363";"-0.0248"
"163.8330";"19.6024";"3.2380";"-0.0248"
"163.9330";"19.6138";"3.2397";"-0.0248"
"164.0330";"19.6237";"3.2413";"-0.0248"
"164.1330";"19.6194";"3.2430";"-0.0248"
"164.2330";"19.6290";"3.2446";"-0.0249"
"164.3330";"19.6414";"3.2463";"-0.0250"
"164.4330";"19.6517";"3.2480";"-0.0250"
"164.5330";"19.6618";"3.2496";"-0.0250"
"164.6330";"19.6734";"3.2513";"-0.0250"
"164.7330";"19.6857";"3.2530";"-0.0251"
"164.8330";"19.6956";"3.2546";"-0.0251"
"164.9330";"19.7091";"3.2563";"-0.0251"
"165.0330";"19.7216";"3.2580";"-0.0251"
"165.1330";"19.7327";"3.2596";"-0.0252"
"165.2330";"19.7462";"3.2613";"-0.0252"
"165.3330";"19.7577";"3.2630";"-0.0252"
"165.4330";"19.7700";"3.2646";"-0.0252"
"165.5330";"19.7831";"3.2664";"-0.0252"
"165.6330";"19.7835";"3.2679";"-0.0252"
"165.7330";"19.7954";"3.2697";"-0.0253"
"165.8330";"19.8070";"3.2713";"-0.0253"
"165.9330";"19.8186";"3.2730";"-0.0254"
"166.0330";"19.8318";"3.2747";"-0.0254"
"166.1330";"19.8432";"3.2763";"-0.0254"
"166.2330";"19.8558";"3.2780";"-0.0254"
"166.3330";"19.8676";"3.2796";"-0.0254"
"166.4330";"19.8787";"3.2813";"-0.0254"
"166.5330";"19.8920";"3.2830";"-0.0255"
"166.6330";"19.9027";"3.2846";"-0.0254"
"166.7330";"19.9153";"3.2863";"-0.0255"
"166.8330";"19.9268";"3.2880";"-0.0255"
"166.9330";"19.9341";"3.2896";"-0.0256"
"167.0330";"19.9442";"3.2913";"-0.0256"
"167.1330";"19.9552";"3.2930";"-0.0256"
"167.2330";"19.9647";"3.2946";"-0.0257"
"167.3330";"19.9774";"3.2963";"-0.0257"
"167.4330";"19.9886";"3.2980";"-0.0257"
"167.5330";"19.9999";"3.2996";"-0.0257"
"167.6330";"20.0129";"3.3013";"-0.0257"
"167.7330";"20.0232";"3.3029";"-0.0257"
"167.8330";"20.0351";"3.3046";"-0.0258"
"167.9330";"20.0472";"3.3063";"-0.0258"
"168.0330";"20.0577";"3.3079";"-0.0258"
"168.1330";"20.0695";"3.3096";"-0.0259"
"168.2330";"20.0807";"3.3113";"-0.0259"
"168.3330";"20.0918";"3.3129";"-0.0259"
"168.4330";"20.1036";"3.3146";"-0.0260"
"168.5330";"20.1138";"3.3163";"-0.0260"
"168.6330";"20.1252";"3.3180";"-0.0260"
"168.7330";"20.1362";"3.3197";"-0.0260"
"168.8330";"20.1459";"3.3213";"-0.0261"
"168.9330";"20.1590";"3.3230";"-0.0261"
"169.0330";"20.1681";"3.3246";"-0.0261"
"169.1330";"20.1774";"3.3263";"-0.0262"
"169.2330";"20.1880";"3.3280";"-0.0262"
"169.3330";"20.1982";"3.3296";"-0.0262"
"169.4330";"20.2103";"3.3313";"-0.0262"
"169.5330";"20.2212";"3.3330";"-0.0262"
"169.6330";"20.2308";"3.3346";"-0.0262"
"169.7330";"20.2435";"3.3363";"-0.0263"
"169.8330";"20.2537";"3.3380";"-0.0263"
"169.9330";"20.2644";"3.3396";"-0.0263"
"170.0330";"20.2765";"3.3413";"-0.0263"
"170.1330";"20.2850";"3.3429";"-0.0264"
"170.2330";"20.2945";"3.3446";"-0.0264"
"170.3330";"20.3049";"3.3463";"-0.0264"
"170.4330";"20.3143";"3.3479";"-0.0264"
"170.5330";"20.3258";"3.3497";"-0.0264"
"170.6330";"20.3364";"3.3513";"-0.0264"
"170.7330";"20.3458";"3.3530";"-0.0265"
"170.8330";"20.3570";"3.3547";"-0.0265"
"170.9330";"20.3647";"3.3563";"-0.0265"
"171.0330";"20.3747";"3.3580";"-0.0266"
"171.1330";"20.3833";"3.3596";"-0.0266"
"171.2330";"20.3916";"3.3613";"-0.0266"
"171.3330";"20.3906";"3.3630";"-0.0267"
"171.4330";"20.3931";"3.3646";"-0.0267"
"171.5330";"20.4026";"3.3663";"-0.0267"
"171.6330";"20.4141";"3.3680";"-0.0267"
"171.7330";"20.4242";"3.3696";"-0.0267"
"171.8330";"20.4366";"3.3713";"-0.0268"
"171.9330";"20.4451";"3.3730";"-0.0268"
"172.0330";"20.4540";"3.3746";"-0.0268"
"172.1330";"20.4663";"3.3764";"-0.0268"
"172.2330";"20.4761";"3.3780";"-0.0268"
"172.3330";"20.4866";"3.3796";"-0.0268"
"172.4330";"20.4980";"3.3814";"-0.0268"
"172.5330";"20.5070";"3.3829";"-0.0269"
"172.6330";"20.5178";"3.3846";"-0.0269"
"172.7330";"20.5294";"3.3863";"-0.0269"
"172.8330";"20.5389";"3.3879";"-0.0270"
"172.9330";"20.5501";"3.3896";"-0.0270"
"173.0330";"20.5593";"3.3913";"-0.0270"
"173.1330";"20.5696";"3.3930";"-0.0271"
"173.2330";"20.5801";"3.3947";"-0.0271"
"173.3330";"20.5887";"3.3963";"-0.0271"
"173.4330";"20.5992";"3.3980";"-0.0271"
"173.5330";"20.6079";"3.3996";"-0.0271"
"173.6330";"20.6168";"3.4013";"-0.0272"
"173.7330";"20.6274";"3.4030";"-0.0272"
"173.8330";"20.6352";"3.4046";"-0.0273"
"173.9330";"20.6448";"3.4063";"-0.0273"
"174.0330";"20.6544";"3.4080";"-0.0273"
"174.1330";"20.6632";"3.4096";"-0.0273"
"174.2330";"20.6741";"3.4113";"-0.0273"
"174.3330";"20.6830";"3.4130";"-0.0274"
"174.4330";"20.6920";"3.4146";"-0.0274"
"174.5330";"20.7021";"3.4163";"-0.0274"
"174.6330";"20.7099";"3.4179";"-0.0274"
"174.7330";"20.7193";"3.4196";"-0.0274"
"174.8330";"20.7289";"3.4213";"-0.0275"
"174.9330";"20.7368";"3.4229";"-0.0275"
"175.0330";"20.7459";"3.4247";"-0.0276"
"175.1330";"20.7545";"3.4263";"-0.0276"
"175.2330";"20.7629";"3.4279";"-0.0276"
"175.3330";"20.7721";"3.4297";"-0.0277"
"175.4330";"20.7812";"3.4313";"-0.0277"
"175.5330";"20.7896";"3.4330";"-0.0277"
"175.6330";"20.7995";"3.4347";"-0.0277"
"175.7330";"20.8074";"3.4363";"-0.0277"
"175.8330";"20.8174";"3.4380";"-0.0277"
"175.9330";"20.8256";"3.4396";"-0.0278"
"176.0330";"20.8344";"3.4413";"-0.0278"
"176.1330";"20.8440";"3.4430";"-0.0278"
"176.2330";"20.8517";"3.4446";"-0.0279"
"176.3330";"20.8592";"3.4463";"-0.0279"
"176.4330";"20.8662";"3.4480";"-0.0280"
"176.5330";"20.8746";"3.4496";"-0.0279"
"176.6330";"20.8840";"3.4513";"-0.0280"
"176.7330";"20.8914";"3.4530";"-0.0280"
"176.8330";"20.8994";"3.4546";"-0.0281"
"176.9330";"20.9085";"3.4563";"-0.0280"
"177.0330";"20.9151";"3.4579";"-0.0281"
"177.1330";"20.9244";"3.4596";"-0.0281"
"177.2330";"20.9337";"3.4613";"-0.0281"
"177.3330";"20.9408";"3.4629";"-0.0282"
"177.4330";"20.9504";"3.4646";"-0.0282"
"177.5330";"20.9587";"3.4663";"-0.0283"
"177.6330";"20.9661";"3.4679";"-0.0282"
"177.7330";"20.9759";"3.4697";"-0.0283"
"177.8330";"20.9830";"3.4713";"-0.0283"
"177.9330";"20.9912";"3.4730";"-0.0284"
"178.0330";"20.9995";"3.4747";"-0.0284"
"178.1330";"21.0067";"3.4763";"-0.0285"
"178.2330";"21.0152";"3.4780";"-0.0285"
"178.3330";"21.0223";"3.4796";"-0.0285"
"178.4330";"21.0305";"3.4813";"-0.0285"
"178.5330";"21.0394";"3.4830";"-0.0286"
"178.6330";"21.0461";"3.4846";"-0.0286"
"178.7330";"21.0553";"3.4863";"-0.0286"
"178.8330";"21.0634";"3.4880";"-0.0286"
"178.9330";"21.0708";"3.4896";"-0.0286"
"179.0330";"21.0794";"3.4913";"-0.0287"
"179.1330";"21.0872";"3.4929";"-0.0287"
"179.2330";"21.0947";"3.4946";"-0.0287"
"179.3330";"21.1037";"3.4963";"-0.0287"
"179.4330";"21.1094";"3.4979";"-0.0288"
"179.5330";"21.1169";"3.4996";"-0.0288"
"179.6330";"21.1251";"3.5013";"-0.0288"
"179.7330";"21.1312";"3.5029";"-0.0289"
"179.8330";"21.1402";"3.5047";"-0.0289"
"179.9330";"21.1466";"3.5063";"-0.0289"
"180.0330";"21.1540";"3.5079";"-0.0289"
"180.1330";"21.1603";"3.5097";"-0.0290"
"180.2330";"21.1674";"3.5113";"-0.0290"
"180.3330";"21.1762";"3.5130";"-0.0290"
"180.4330";"21.1834";"3.5147";"-0.0291"
"180.5330";"21.1903";"3.5163";"-0.0291"
"180.6330";"21.1982";"3.5180";"-0.0292"
"180.7330";"21.2054";"3.5196";"-0.0291"
"180.8330";"21.2117";"3.5213";"-0.0298"
"180.9330";"21.2192";"3.5230";"-0.0311"
"181.0330";"21.2251";"3.5246";"-0.0314"
"181.1330";"21.2329";"3.5263";"-0.0306"
"181.2330";"21.2393";"3.5280";"-0.0306"
"181.3330";"21.2467";"3.5296";"-0.0304"
"181.4330";"21.2555";"3.5314";"-0.0306"
"181.5330";"21.2621";"3.5330";"-0.0306"
"181.6330";"21.2698";"3.5346";"-0.0307"
"181.7330";"21.2776";"3.5364";"-0.0307"
"181.8330";"21.2821";"3.5379";"-0.0307"
"181.9330";"21.2899";"3.5397";"-0.0307"
"182.0330";"21.2967";"3.5413";"-0.0308"
"182.1330";"21.3020";"3.5429";"-0.0308"
"182.2330";"21.3102";"3.5447";"-0.0308"
"182.3330";"21.3164";"3.5463";"-0.0308"
"182.4330";"21.3227";"3.5479";"-0.0308"
"182.5330";"21.3307";"3.5497";"-0.0308"
"182.6330";"21.3372";"3.5513";"-0.0309"
"182.7330";"21.3435";"3.5530";"-0.0309"
"182.8330";"21.3490";"3.5546";"-0.0309"
"182.9330";"21.3540";"3.5563";"-0.0310"
"183.0330";"21.3520";"3.5580";"-0.0310"
"183.1330";"21.3445";"3.5596";"-0.0310"
"183.2330";"21.3517";"3.5613";"-0.0311"
"183.3330";"21.3588";"3.5630";"-0.0311"
"183.4330";"21.3638";"3.5646";"-0.0312"
"183.5330";"21.3692";"3.5663";"-0.0312"
"183.6330";"21.3762";"3.5680";"-0.0312"
"183.7330";"21.3840";"3.5696";"-0.0312"
"183.8330";"21.3937";"3.5713";"-0.0312"
"183.9330";"21.4005";"3.5729";"-0.0312"
"184.0330";"21.4095";"3.5746";"-0.0312"
"184.1330";"21.4186";"3.5763";"-0.0313"
"184.2330";"21.4243";"3.5779";"-0.0313"
"184.3330";"21.4340";"3.5797";"-0.0314"
"184.4330";"21.4409";"3.5813";"-0.0314"
"184.5330";"21.4473";"3.5829";"-0.0314"
"184.6330";"21.4562";"3.5847";"-0.0314"
"184.7330";"21.4618";"3.5863";"-0.0315"
"184.8330";"21.4692";"3.5880";"-0.0315"
"184.9330";"21.4769";"3.5897";"-0.0315"
"185.0330";"21.4815";"3.5913";"-0.0316"
"185.1330";"21.4888";"3.5930";"-0.0316"
"185.2330";"21.4955";"3.5947";"-0.0317"
"185.3330";"21.5010";"3.5963";"-0.0317"
"185.4330";"21.5080";"3.5980";"-0.0317"
"185.5330";"21.5144";"3.5996";"-0.0317"
"185.6330";"21.5213";"3.6013";"-0.0318"
"185.7330";"21.5278";"3.6030";"-0.0318"
"185.8330";"21.5345";"3.6046";"-0.0318"
"185.9330";"21.5416";"3.6063";"-0.0318"
"186.0330";"21.5466";"3.6079";"-0.0318"
"186.1330";"21.5540";"3.6096";"-0.0318"
"186.2330";"21.5602";"3.6113";"-0.0318"
"186.3330";"21.5654";"3.6129";"-0.0319"
"186.4330";"21.5725";"3.6146";"-0.0319"
"186.5330";"21.5779";"3.6163";"-0.0319"
"186.6330";"21.5826";"3.6179";"-0.0320"
"186.7330";"21.5890";"3.6197";"-0.0320"
"186.8330";"21.5935";"3.6213";"-0.0321"
"186.9330";"21.5980";"3.6229";"-0.0321"
"187.0330";"21.6053";"3.6247";"-0.0322"
"187.1330";"21.6089";"3.6263";"-0.0322"
"187.2330";"21.6147";"3.6279";"-0.0322"
"187.3330";"21.6213";"3.6297";"-0.0322"
"187.4330";"21.6260";"3.6313";"-0.0322"
"187.5330";"21.6330";"3.6330";"-0.0323"
"187.6330";"21.6389";"3.6346";"-0.0323"
"187.7330";"21.6452";"3.6363";"-0.0324"
"187.8330";"21.6510";"3.6380";"-0.0323"
"187.9330";"21.6560";"3.6396";"-0.0324"
"188.0330";"21.6630";"3.6413";"-0.0324"
"188.1330";"21.6687";"3.6430";"-0.0324"
"188.2330";"21.6743";"3.6446";"-0.0324"
"188.3330";"21.6811";"3.6463";"-0.0324"
"188.4330";"21.6855";"3.6480";"-0.0325"
"188.5330";"21.6917";"3.6496";"-0.0325"
"188.6330";"21.6983";"3.6513";"-0.0325"
"188.7330";"21.7028";"3.6529";"-0.0325"
"188.8330";"21.7098";"3.6546";"-0.0326"
"188.9330";"21.7155";"3.6563";"-0.0326"
"189.0330";"21.7203";"3.6579";"-0.0326"
"189.1330";"21.7276";"3.6597";"-0.0326"
"189.2330";"21.7318";"3.6613";"-0.0327"
"189.3330";"21.7356";"3.6629";"-0.0327"
"189.4330";"21.7424";"3.6647";"-0.0328"
"189.5330";"21.7458";"3.6663";"-0.0328"
"189.6330";"21.7519";"3.6680";"-0.0328"
"189.7330";"21.7581";"3.6697";"-0.0328"
"189.8330";"21.7624";"3.6713";"-0.0329"
"189.9330";"21.7692";"3.6730";"-0.0329"
"190.0330";"21.7743";"3.6746";"-0.0329"
"190.1330";"21.7790";"3.6763";"-0.0330"
"190.2330";"21.7853";"3.6780";"-0.0330"
"190.3330";"21.7905";"3.6796";"-0.0330"
"190.4330";"21.7970";"3.6813";"-0.0330"
"190.5330";"21.8021";"3.6830";"-0.0330"
"190.6330";"21.8074";"3.6846";"-0.0331"
"190.7330";"21.8139";"3.6863";"-0.0332"
"190.8330";"21.8182";"3.6879";"-0.0332"
"190.9330";"21.8243";"3.6896";"-0.0333"
"191.0330";"21.8296";"3.6913";"-0.0333"
"191.1330";"21.8330";"3.6929";"-0.0333"
"191.2330";"21.8386";"3.6947";"-0.0333"
"191.3330";"21.8431";"3.6963";"-0.0333"
"191.4330";"21.8465";"3.6979";"-0.0334"
"191.5330";"21.8531";"3.6997";"-0.0334"
"191.6330";"21.8571";"3.7013";"-0.0334"
"191.7330";"21.8625";"3.7029";"-0.0334"
"191.8330";"21.8694";"3.7047";"-0.0335"
"191.9330";"21.8734";"3.7063";"-0.0335"
"192.0330";"21.8787";"3.7080";"-0.0335"
"192.1330";"21.8841";"3.7096";"-0.0335"
"192.2330";"21.8887";"3.7113";"-0.0336"
"192.3330";"21.8940";"3.7130";"-0.0336"
"192.4330";"21.8990";"3.7146";"-0.0336"
"192.5330";"21.9041";"3.7163";"-0.0336"
"192.6330";"21.9097";"3.7180";"-0.0336"
"192.7330";"21.9144";"3.7196";"-0.0337"
"192.8330";"21.9197";"3.7213";"-0.0337"
"192.9330";"21.9249";"3.7230";"-0.0337"
"193.0330";"21.9290";"3.7246";"-0.0338"
"193.1330";"21.9347";"3.7263";"-0.0338"
"193.2330";"21.9377";"3.7279";"-0.0339"
"193.3330";"21.9438";"3.7296";"-0.0339"
"193.4330";"21.9484";"3.7313";"-0.0339"
"193.5330";"21.9521";"3.7329";"-0.0340"
"193.6330";"21.9586";"3.7346";"-0.0339"
"193.7330";"21.9633";"3.7363";"-0.0340"
"193.8330";"21.9670";"3.7379";"-0.0340"
"193.9330";"21.9734";"3.7397";"-0.0340"
"194.0330";"21.9767";"3.7413";"-0.0340"
"194.1330";"21.9819";"3.7429";"-0.0340"
"194.2330";"21.9865";"3.7447";"-0.0341"
"194.3330";"21.9907";"3.7463";"-0.0341"
"194.4330";"21.9954";"3.7480";"-0.0341"
"194.5330";"22.0005";"3.7497";"-0.0342"
"194.6330";"22.0050";"3.7513";"-0.0343"
"194.7330";"22.0102";"3.7530";"-0.0343"
"194.8330";"22.0144";"3.7546";"-0.0343"
"194.9330";"22.0184";"3.7563";"-0.0343"
"195.0330";"22.0231";"3.7580";"-0.0344"
"195.1330";"22.0265";"3.7596";"-0.0344"
"195.2330";"22.0319";"3.7613";"-0.0344"
"195.3330";"22.0349";"3.7629";"-0.0344"
"195.4330";"22.0396";"3.7646";"-0.0344"
"195.5330";"22.0445";"3.7663";"-0.0344"
"195.6330";"22.0480";"3.7679";"-0.0345"
"195.7330";"22.0528";"3.7696";"-0.0345"
"195.8330";"22.0575";"3.7713";"-0.0345"
"195.9330";"22.0597";"3.7729";"-0.0345"
"196.0330";"22.0658";"3.7747";"-0.0346"
"196.1330";"22.0688";"3.7763";"-0.0346"
"196.2330";"22.0720";"3.7779";"-0.0346"
"196.3330";"22.0789";"3.7797";"-0.0347"
"196.4330";"22.0818";"3.7813";"-0.0347"
"196.5330";"22.0872";"3.7829";"-0.0347"
"196.6330";"22.0928";"3.7847";"-0.0348"
"196.7330";"22.0965";"3.7863";"-0.0348"
"196.8330";"22.1018";"3.7880";"-0.0348"
"196.9330";"22.1062";"3.7896";"-0.0349"
"197.0330";"22.1103";"3.7913";"-0.0349"
"197.1330";"22.1157";"3.7930";"-0.0349"
"197.2330";"22.1191";"3.7946";"-0.0350"
"197.3330";"22.1243";"3.7963";"-0.0350"
"197.4330";"22.1283";"3.7980";"-0.0350"
"197.5330";"22.1327";"3.7996";"-0.0351"
"197.6330";"22.1373";"3.8013";"-0.0351"
"197.7330";"22.1401";"3.8030";"-0.0351"
"197.8330";"22.1449";"3.8046";"-0.0351"
"197.9330";"22.1497";"3.8063";"-0.0352"
"198.0330";"22.1518";"3.8079";"-0.0352"
"198.1330";"22.1559";"3.8096";"-0.0352"
"198.2330";"22.1599";"3.8113";"-0.0352"
"198.3330";"22.1633";"3.8129";"-0.0352"
"198.4330";"22.1682";"3.8147";"-0.0353"
"198.5330";"22.1719";"3.8163";"-0.0353"
"198.6330";"22.1753";"3.8179";"-0.0353"
"198.7330";"22.1806";"3.8197";"-0.0354"
"198.8330";"22.1832";"3.8213";"-0.0354"
"198.9330";"22.1870";"3.8230";"-0.0354"
"199.0330";"22.1914";"3.8247";"-0.0355"
"199.1330";"22.1944";"3.8263";"-0.0355"
"199.2330";"22.1991";"3.8280";"-0.0355"
"199.3330";"22.2027";"3.8296";"-0.0355"
"199.4330";"22.2070";"3.8313";"-0.0356"
"199.5330";"22.2112";"3.8330";"-0.0356"
"199.6330";"22.2143";"3.8346";"-0.0357"
"199.7330";"22.2190";"3.8363";"-0.0357"
"199.8330";"22.2225";"3.8380";"-0.0358"
"199.9330";"22.2260";"3.8396";"-0.0358"
"200.0330";"22.2286";"3.8413";"-0.0358"
"200.1330";"22.2314";"3.8429";"-0.0358"
"200.2330";"22.2346";"3.8446";"-0.0358"
"200.3330";"22.2382";"3.8463";"-0.0359"
"200.4330";"22.2176";"3.8479";"-0.0359"
"200.5330";"22.2210";"3.8497";"-0.0360"
"200.6330";"22.2271";"3.8513";"-0.0360"
"200.7330";"22.2326";"3.8529";"-0.0360"
"200.8330";"22.2406";"3.8547";"-0.0360"
"200.9330";"22.2461";"3.8563";"-0.0361"
"201.0330";"22.2523";"3.8580";"-0.0361"
"201.1330";"22.2587";"3.8597";"-0.0361"
"201.2330";"22.2616";"3.8613";"-0.0361"
"201.3330";"22.2676";"3.8630";"-0.0361"
"201.4330";"22.2725";"3.8646";"-0.0362"
"201.5330";"22.2766";"3.8663";"-0.0362"
"201.6330";"22.2825";"3.8680";"-0.0362"
"201.7330";"22.2859";"3.8696";"-0.0362"
"201.8330";"22.2897";"3.8713";"-0.0362"
"201.9330";"22.2942";"3.8730";"-0.0362"
"202.0330";"22.2978";"3.8746";"-0.0363"
"202.1330";"22.3030";"3.8763";"-0.0363"
"202.2330";"22.3072";"3.8780";"-0.0363"
"202.3330";"22.3112";"3.8796";"-0.0364"
"202.4330";"22.3167";"3.8813";"-0.0364"
"202.5330";"22.3188";"3.8829";"-0.0364"
"202.6330";"22.3234";"3.8846";"-0.0365"
"202.7330";"22.3269";"3.8863";"-0.0365"
"202.8330";"22.3302";"3.8879";"-0.0365"
"202.9330";"22.3352";"3.8896";"-0.0365"
"203.0330";"22.3385";"3.8913";"-0.0366"
"203.1330";"22.3426";"3.8929";"-0.0366"
"203.2330";"22.3473";"3.8947";"-0.0366"
"203.3330";"22.3500";"3.8963";"-0.0367"
"203.4330";"22.3542";"3.8980";"-0.0367"
"203.5330";"22.3584";"3.8997";"-0.0367"
"203.6330";"22.3606";"3.9013";"-0.0367"
"203.7330";"22.3646";"3.9030";"-0.0368"
"203.8330";"22.3681";"3.9047";"-0.0368"
"203.9330";"22.3718";"3.9063";"-0.0368"
"204.0330";"22.3758";"3.9080";"-0.0369"
"204.1330";"22.3784";"3.9096";"-0.0369"
"204.2330";"22.3809";"3.9113";"-0.0369"
