Results Table 1
;"1"
End date;"maandag 12 april 2021 12:24:48"
Maximum Force;(kN);"22.70"
Displacement at Maximum Force;(mm);"5.92"
LVDT-10 at Maximum Force;(mm);"-0.14"

Time;Force;Displacement;LVDT-10
(s);(kN);(mm);(mm)
"206.1130";"20.5346";"4.0947";"-0.0352"
"206.2130";"20.5395";"4.0962";"-0.0352"
"206.3130";"20.5458";"4.0979";"-0.0353"
"206.4130";"20.5514";"4.0996";"-0.0353"
"206.5130";"20.5569";"4.1013";"-0.0353"
"206.6130";"20.5623";"4.1029";"-0.0353"
"206.7130";"20.5682";"4.1046";"-0.0353"
"206.8130";"20.5734";"4.1063";"-0.0354"
"206.9130";"20.5799";"4.1080";"-0.0354"
"207.0130";"20.5848";"4.1096";"-0.0354"
"207.1130";"20.5910";"4.1113";"-0.0355"
"207.2130";"20.5955";"4.1129";"-0.0355"
"207.3130";"20.6016";"4.1146";"-0.0355"
"207.4130";"20.6079";"4.1163";"-0.0356"
"207.5130";"20.6117";"4.1179";"-0.0357"
"207.6130";"20.6171";"4.1196";"-0.0357"
"207.7130";"20.6236";"4.1213";"-0.0357"
"207.8130";"20.6272";"4.1229";"-0.0357"
"207.9130";"20.6338";"4.1246";"-0.0358"
"208.0130";"20.6391";"4.1263";"-0.0358"
"208.1130";"20.6433";"4.1279";"-0.0358"
"208.2130";"20.6502";"4.1297";"-0.0359"
"208.3130";"20.6546";"4.1313";"-0.0359"
"208.4130";"20.6599";"4.1329";"-0.0359"
"208.5130";"20.6660";"4.1347";"-0.0359"
"208.6130";"20.6695";"4.1363";"-0.0360"
"208.7130";"20.6753";"4.1380";"-0.0360"
"208.8130";"20.6804";"4.1396";"-0.0360"
"208.9130";"20.6859";"4.1413";"-0.0361"
"209.0130";"20.6916";"4.1430";"-0.0361"
"209.1130";"20.6958";"4.1446";"-0.0361"
"209.2130";"20.7013";"4.1463";"-0.0362"
"209.3130";"20.7065";"4.1480";"-0.0362"
"209.4130";"20.7107";"4.1496";"-0.0362"
"209.5130";"20.7168";"4.1513";"-0.0362"
"209.6130";"20.7207";"4.1529";"-0.0363"
"209.7130";"20.7261";"4.1546";"-0.0363"
"209.8130";"20.7319";"4.1563";"-0.0362"
"209.9130";"20.7356";"4.1579";"-0.0362"
"210.0130";"20.7418";"4.1596";"-0.0362"
"210.1130";"20.7473";"4.1613";"-0.0363"
"210.2130";"20.7512";"4.1629";"-0.0363"
"210.3130";"20.7574";"4.1646";"-0.0363"
"210.4130";"20.7616";"4.1663";"-0.0364"
"210.5130";"20.7660";"4.1679";"-0.0364"
"210.6130";"20.7723";"4.1697";"-0.0365"
"210.7130";"20.7760";"4.1713";"-0.0365"
"210.8130";"20.7808";"4.1729";"-0.0366"
"210.9130";"20.7866";"4.1746";"-0.0366"
"211.0130";"20.7906";"4.1762";"-0.0366"
"211.1130";"20.7959";"4.1779";"-0.0366"
"211.2130";"20.8006";"4.1796";"-0.0367"
"211.3130";"20.8049";"4.1813";"-0.0367"
"211.4130";"20.8104";"4.1830";"-0.0367"
"211.5130";"20.8145";"4.1846";"-0.0368"
"211.6130";"20.8194";"4.1863";"-0.0368"
"211.7130";"20.8243";"4.1880";"-0.0369"
"211.8130";"20.8288";"4.1896";"-0.0369"
"211.9130";"20.8345";"4.1913";"-0.0369"
"212.0130";"20.8394";"4.1929";"-0.0370"
"212.1130";"20.8432";"4.1946";"-0.0369"
"212.2130";"20.8488";"4.1963";"-0.0370"
"212.3130";"20.8526";"4.1979";"-0.0370"
"212.4130";"20.8582";"4.1996";"-0.0371"
"212.5130";"20.8630";"4.2013";"-0.0371"
"212.6130";"20.8673";"4.2029";"-0.0371"
"212.7130";"20.8728";"4.2046";"-0.0372"
"212.8130";"20.8767";"4.2063";"-0.0372"
"212.9130";"20.8809";"4.2079";"-0.0372"
"213.0130";"20.8872";"4.2097";"-0.0372"
"213.1130";"20.8906";"4.2113";"-0.0373"
"213.2130";"20.8955";"4.2129";"-0.0373"
"213.3130";"20.9005";"4.2146";"-0.0373"
"213.4130";"20.9038";"4.2162";"-0.0374"
"213.5130";"20.9092";"4.2180";"-0.0374"
"213.6130";"20.9137";"4.2196";"-0.0374"
"213.7130";"20.9182";"4.2213";"-0.0374"
"213.8130";"20.9229";"4.2230";"-0.0375"
"213.9130";"20.9264";"4.2246";"-0.0375"
"214.0130";"20.9311";"4.2263";"-0.0375"
"214.1130";"20.9355";"4.2279";"-0.0375"
"214.2130";"20.9397";"4.2296";"-0.0376"
"214.3130";"20.9451";"4.2313";"-0.0376"
"214.4130";"20.9487";"4.2329";"-0.0377"
"214.5130";"20.9535";"4.2346";"-0.0377"
"214.6130";"20.9588";"4.2363";"-0.0377"
"214.7130";"20.9619";"4.2379";"-0.0377"
"214.8130";"20.9678";"4.2396";"-0.0378"
"214.9130";"20.9719";"4.2413";"-0.0378"
"215.0130";"20.9756";"4.2429";"-0.0379"
"215.1130";"20.9816";"4.2447";"-0.0379"
"215.2130";"20.9849";"4.2463";"-0.0379"
"215.3130";"20.9897";"4.2479";"-0.0380"
"215.4130";"20.9945";"4.2497";"-0.0380"
"215.5130";"20.9978";"4.2513";"-0.0380"
"215.6130";"21.0027";"4.2529";"-0.0381"
"215.7130";"21.0072";"4.2546";"-0.0381"
"215.8130";"21.0114";"4.2562";"-0.0381"
"215.9130";"21.0168";"4.2580";"-0.0381"
"216.0130";"21.0205";"4.2596";"-0.0382"
"216.1130";"21.0248";"4.2613";"-0.0382"
"216.2130";"21.0295";"4.2630";"-0.0382"
"216.3130";"21.0326";"4.2646";"-0.0383"
"216.4130";"21.0386";"4.2663";"-0.0383"
"216.5130";"21.0420";"4.2680";"-0.0383"
"216.6130";"21.0453";"4.2696";"-0.0383"
"216.7130";"21.0505";"4.2713";"-0.0384"
"216.8130";"21.0542";"4.2729";"-0.0384"
"216.9130";"21.0585";"4.2746";"-0.0384"
"217.0130";"21.0629";"4.2763";"-0.0385"
"217.1130";"21.0660";"4.2779";"-0.0385"
"217.2130";"21.0704";"4.2796";"-0.0386"
"217.3130";"21.0750";"4.2813";"-0.0386"
"217.4130";"21.0779";"4.2829";"-0.0386"
"217.5130";"21.0834";"4.2846";"-0.0386"
"217.6130";"21.0865";"4.2863";"-0.0387"
"217.7130";"21.0910";"4.2879";"-0.0387"
"217.8130";"21.0948";"4.2897";"-0.0387"
"217.9130";"21.0981";"4.2913";"-0.0385"
"218.0130";"21.1031";"4.2930";"-0.0386"
"218.1130";"21.1070";"4.2946";"-0.0386"
"218.2130";"21.1096";"4.2963";"-0.0386"
"218.3130";"21.1145";"4.2980";"-0.0387"
"218.4130";"21.1174";"4.2996";"-0.0387"
"218.5130";"21.1212";"4.3013";"-0.0387"
"218.6130";"21.1249";"4.3030";"-0.0388"
"218.7130";"21.1284";"4.3046";"-0.0388"
"218.8130";"21.1321";"4.3063";"-0.0388"
"218.9130";"21.1368";"4.3079";"-0.0388"
"219.0130";"21.1402";"4.3096";"-0.0388"
"219.1130";"21.1447";"4.3113";"-0.0389"
"219.2130";"21.1483";"4.3129";"-0.0390"
"219.3130";"21.1517";"4.3146";"-0.0389"
"219.4130";"21.1563";"4.3163";"-0.0390"
"219.5130";"21.1588";"4.3179";"-0.0390"
"219.6130";"21.1635";"4.3196";"-0.0391"
"219.7130";"21.1679";"4.3213";"-0.0391"
"219.8130";"21.1708";"4.3229";"-0.0392"
"219.9130";"21.1757";"4.3246";"-0.0392"
"220.0130";"21.1792";"4.3263";"-0.0392"
"220.1130";"21.1828";"4.3279";"-0.0393"
"220.2130";"21.1870";"4.3296";"-0.0393"
"220.3130";"21.1906";"4.3312";"-0.0394"
"220.4130";"21.1950";"4.3330";"-0.0394"
"220.5130";"21.1990";"4.3346";"-0.0395"
"220.6130";"21.2026";"4.3362";"-0.0395"
"220.7130";"21.2075";"4.3380";"-0.0396"
"220.8130";"21.2103";"4.3396";"-0.0396"
"220.9130";"21.2149";"4.3413";"-0.0396"
"221.0130";"21.2199";"4.3430";"-0.0397"
"221.1130";"21.2227";"4.3446";"-0.0397"
"221.2130";"21.2276";"4.3463";"-0.0397"
"221.3130";"21.2308";"4.3480";"-0.0398"
"221.4130";"21.2348";"4.3496";"-0.0399"
"221.5130";"21.2389";"4.3513";"-0.0399"
"221.6130";"21.2420";"4.3529";"-0.0399"
"221.7130";"21.2465";"4.3546";"-0.0399"
"221.8130";"21.2497";"4.3563";"-0.0400"
"221.9130";"21.2522";"4.3579";"-0.0400"
"222.0130";"21.2563";"4.3596";"-0.0401"
"222.1130";"21.2590";"4.3613";"-0.0401"
"222.2130";"21.2630";"4.3629";"-0.0401"
"222.3130";"21.2666";"4.3646";"-0.0401"
"222.4130";"21.2691";"4.3662";"-0.0402"
"222.5130";"21.2725";"4.3679";"-0.0402"
"222.6130";"21.2753";"4.3696";"-0.0402"
"222.7130";"21.2781";"4.3712";"-0.0403"
"222.8130";"21.2822";"4.3730";"-0.0403"
"222.9130";"21.2851";"4.3746";"-0.0403"
"223.0130";"21.2878";"4.3762";"-0.0404"
"223.1130";"21.2931";"4.3780";"-0.0404"
"223.2130";"21.2956";"4.3796";"-0.0405"
"223.3130";"21.2995";"4.3813";"-0.0405"
"223.4130";"21.3042";"4.3830";"-0.0406"
"223.5130";"21.3067";"4.3846";"-0.0406"
"223.6130";"21.3115";"4.3863";"-0.0406"
"223.7130";"21.3143";"4.3879";"-0.0407"
"223.8130";"21.3182";"4.3896";"-0.0408"
"223.9130";"21.3222";"4.3913";"-0.0407"
"224.0130";"21.3258";"4.3929";"-0.0408"
"224.1130";"21.3294";"4.3946";"-0.0408"
"224.2130";"21.3337";"4.3963";"-0.0409"
"224.3130";"21.3363";"4.3979";"-0.0408"
"224.4130";"21.3408";"4.3996";"-0.0409"
"224.5130";"21.3433";"4.4013";"-0.0409"
"224.6130";"21.3456";"4.4029";"-0.0409"
"224.7130";"21.3482";"4.4047";"-0.0410"
"224.8130";"21.3495";"4.4062";"-0.0410"
"224.9130";"21.3537";"4.4080";"-0.0410"
"225.0130";"21.3565";"4.4096";"-0.0411"
"225.1130";"21.3595";"4.4112";"-0.0411"
"225.2130";"21.3639";"4.4130";"-0.0411"
"225.3130";"21.3666";"4.4146";"-0.0411"
"225.4130";"21.3697";"4.4162";"-0.0411"
"225.5130";"21.3746";"4.4180";"-0.0412"
"225.6130";"21.3766";"4.4196";"-0.0412"
"225.7130";"21.3800";"4.4213";"-0.0412"
"225.8130";"21.3839";"4.4230";"-0.0413"
"225.9130";"21.3871";"4.4246";"-0.0413"
"226.0130";"21.3910";"4.4263";"-0.0413"
"226.1130";"21.3942";"4.4279";"-0.0413"
"226.2130";"21.3977";"4.4296";"-0.0414"
"226.3130";"21.4015";"4.4313";"-0.0414"
"226.4130";"21.4039";"4.4329";"-0.0415"
"226.5130";"21.4078";"4.4346";"-0.0415"
"226.6130";"21.4107";"4.4363";"-0.0415"
"226.7130";"21.4138";"4.4379";"-0.0415"
"226.8130";"21.4176";"4.4396";"-0.0416"
"226.9130";"21.4203";"4.4412";"-0.0417"
"227.0130";"21.4245";"4.4429";"-0.0417"
"227.1130";"21.4282";"4.4446";"-0.0417"
"227.2130";"21.4301";"4.4462";"-0.0417"
"227.3130";"21.4353";"4.4480";"-0.0418"
"227.4130";"21.4382";"4.4496";"-0.0418"
"227.5130";"21.4407";"4.4512";"-0.0419"
"227.6130";"21.4455";"4.4530";"-0.0419"
"227.7130";"21.4480";"4.4546";"-0.0419"
"227.8130";"21.4508";"4.4563";"-0.0420"
"227.9130";"21.4548";"4.4580";"-0.0420"
"228.0130";"21.4570";"4.4596";"-0.0421"
"228.1130";"21.4602";"4.4613";"-0.0421"
"228.2130";"21.4622";"4.4630";"-0.0421"
"228.3130";"21.4637";"4.4646";"-0.0421"
"228.4130";"21.4669";"4.4663";"-0.0422"
"228.5130";"21.4691";"4.4679";"-0.0422"
"228.6130";"21.4718";"4.4696";"-0.0423"
"228.7130";"21.4752";"4.4713";"-0.0424"
"228.8130";"21.4774";"4.4729";"-0.0423"
"228.9130";"21.4817";"4.4746";"-0.0424"
"229.0130";"21.4850";"4.4763";"-0.0424"
"229.1130";"21.4883";"4.4779";"-0.0425"
"229.2130";"21.4924";"4.4797";"-0.0425"
"229.3130";"21.4949";"4.4812";"-0.0425"
"229.4130";"21.4982";"4.4830";"-0.0426"
"229.5130";"21.5019";"4.4846";"-0.0426"
"229.6130";"21.5036";"4.4862";"-0.0427"
"229.7130";"21.5089";"4.4880";"-0.0427"
"229.8130";"21.5106";"4.4896";"-0.0428"
"229.9130";"21.5131";"4.4912";"-0.0428"
"230.0130";"21.5175";"4.4930";"-0.0429"
"230.1130";"21.5193";"4.4946";"-0.0429"
"230.2130";"21.5231";"4.4962";"-0.0429"
"230.3130";"21.5268";"4.4980";"-0.0430"
"230.4130";"21.5300";"4.4996";"-0.0431"
"230.5130";"21.5334";"4.5013";"-0.0431"
"230.6130";"21.5366";"4.5030";"-0.0431"
"230.7130";"21.5390";"4.5046";"-0.0431"
"230.8130";"21.5426";"4.5063";"-0.0432"
"230.9130";"21.5439";"4.5079";"-0.0432"
"231.0130";"21.5466";"4.5096";"-0.0433"
"231.1130";"21.5494";"4.5113";"-0.0433"
"231.2130";"21.5519";"4.5129";"-0.0434"
"231.3130";"21.5554";"4.5147";"-0.0434"
"231.4130";"21.5581";"4.5163";"-0.0434"
"231.5130";"21.5615";"4.5179";"-0.0435"
"231.6130";"21.5651";"4.5196";"-0.0435"
"231.7130";"21.5673";"4.5212";"-0.0435"
"231.8130";"21.5712";"4.5229";"-0.0436"
"231.9130";"21.5743";"4.5246";"-0.0436"
"232.0130";"21.5761";"4.5262";"-0.0436"
"232.1130";"21.5811";"4.5280";"-0.0437"
"232.2130";"21.5817";"4.5296";"-0.0438"
"232.3130";"21.5836";"4.5312";"-0.0438"
"232.4130";"21.5872";"4.5330";"-0.0438"
"232.5130";"21.5886";"4.5346";"-0.0439"
"232.6130";"21.5921";"4.5363";"-0.0439"
"232.7130";"21.5958";"4.5380";"-0.0440"
"232.8130";"21.5976";"4.5396";"-0.0440"
"232.9130";"21.6011";"4.5413";"-0.0440"
"233.0130";"21.6045";"4.5429";"-0.0441"
"233.1130";"21.6071";"4.5446";"-0.0441"
"233.2130";"21.6108";"4.5463";"-0.0442"
"233.3130";"21.6138";"4.5479";"-0.0442"
"233.4130";"21.6183";"4.5496";"-0.0443"
"233.5130";"21.6204";"4.5513";"-0.0443"
"233.6130";"21.6235";"4.5529";"-0.0444"
"233.7130";"21.6274";"4.5546";"-0.0444"
"233.8130";"21.6290";"4.5563";"-0.0444"
"233.9130";"21.6330";"4.5579";"-0.0445"
"234.0130";"21.6364";"4.5597";"-0.0445"
"234.1130";"21.6377";"4.5612";"-0.0446"
"234.2130";"21.6423";"4.5630";"-0.0446"
"234.3130";"21.6444";"4.5646";"-0.0447"
"234.4130";"21.6469";"4.5662";"-0.0447"
"234.5130";"21.6511";"4.5680";"-0.0447"
"234.6130";"21.6530";"4.5696";"-0.0448"
"234.7130";"21.6556";"4.5713";"-0.0448"
"234.8130";"21.6593";"4.5730";"-0.0448"
"234.9130";"21.6614";"4.5746";"-0.0448"
"235.0130";"21.6641";"4.5763";"-0.0449"
"235.1130";"21.6678";"4.5780";"-0.0450"
"235.2130";"21.6696";"4.5796";"-0.0450"
"235.3130";"21.6730";"4.5813";"-0.0451"
"235.4130";"21.6755";"4.5829";"-0.0451"
"235.5130";"21.6782";"4.5846";"-0.0451"
"235.6130";"21.6808";"4.5863";"-0.0452"
"235.7130";"21.6831";"4.5879";"-0.0452"
"235.8130";"21.6868";"4.5896";"-0.0453"
"235.9130";"21.6885";"4.5913";"-0.0453"
"236.0130";"21.6914";"4.5929";"-0.0454"
"236.1130";"21.6951";"4.5946";"-0.0454"
"236.2130";"21.6961";"4.5962";"-0.0455"
"236.3130";"21.6983";"4.5979";"-0.0454"
"236.4130";"21.7004";"4.5996";"-0.0455"
"236.5130";"21.7016";"4.6012";"-0.0456"
"236.6130";"21.7061";"4.6030";"-0.0456"
"236.7130";"21.7079";"4.6046";"-0.0457"
"236.8130";"21.7101";"4.6062";"-0.0457"
"236.9130";"21.7135";"4.6080";"-0.0457"
"237.0130";"21.7154";"4.6096";"-0.0458"
"237.1130";"21.7187";"4.6113";"-0.0458"
"237.2130";"21.7225";"4.6130";"-0.0459"
"237.3130";"21.7236";"4.6146";"-0.0459"
"237.4130";"21.7271";"4.6163";"-0.0460"
"237.5130";"21.7297";"4.6180";"-0.0460"
"237.6130";"21.7316";"4.6196";"-0.0461"
"237.7130";"21.7353";"4.6213";"-0.0461"
"237.8130";"21.7372";"4.6229";"-0.0461"
"237.9130";"21.7397";"4.6246";"-0.0461"
"238.0130";"21.7428";"4.6263";"-0.0461"
"238.1130";"21.7449";"4.6279";"-0.0461"
"238.2130";"21.7478";"4.6296";"-0.0462"
"238.3130";"21.7500";"4.6313";"-0.0463"
"238.4130";"21.7530";"4.6329";"-0.0464"
"238.5130";"21.7567";"4.6346";"-0.0464"
"238.6130";"21.7576";"4.6363";"-0.0465"
"238.7130";"21.7612";"4.6379";"-0.0465"
"238.8130";"21.7640";"4.6396";"-0.0466"
"238.9130";"21.7664";"4.6412";"-0.0466"
"239.0130";"21.7703";"4.6430";"-0.0467"
"239.1130";"21.7721";"4.6446";"-0.0466"
"239.2130";"21.7737";"4.6462";"-0.0467"
"239.3130";"21.7776";"4.6480";"-0.0468"
"239.4130";"21.7785";"4.6496";"-0.0468"
"239.5130";"21.7802";"4.6513";"-0.0469"
"239.6130";"21.7821";"4.6530";"-0.0469"
"239.7130";"21.7828";"4.6546";"-0.0470"
"239.8130";"21.7864";"4.6563";"-0.0471"
"239.9130";"21.7882";"4.6579";"-0.0471"
"240.0130";"21.7896";"4.6596";"-0.0471"
"240.1130";"21.7929";"4.6613";"-0.0472"
"240.2130";"21.7946";"4.6629";"-0.0472"
"240.3130";"21.7975";"4.6646";"-0.0472"
"240.4130";"21.7994";"4.6663";"-0.0473"
"240.5130";"21.8009";"4.6679";"-0.0473"
"240.6130";"21.8041";"4.6697";"-0.0474"
"240.7130";"21.8059";"4.6713";"-0.0474"
"240.8130";"21.8071";"4.6729";"-0.0475"
"240.9130";"21.8096";"4.6747";"-0.0475"
"241.0130";"21.8108";"4.6762";"-0.0475"
"241.1130";"21.8125";"4.6780";"-0.0475"
"241.2130";"21.8149";"4.6796";"-0.0476"
"241.3130";"21.8153";"4.6812";"-0.0476"
"241.4130";"21.8181";"4.6830";"-0.0477"
"241.5130";"21.8193";"4.6846";"-0.0477"
"241.6130";"21.8207";"4.6862";"-0.0477"
"241.7130";"21.8239";"4.6880";"-0.0478"
"241.8130";"21.8251";"4.6896";"-0.0478"
"241.9130";"21.8283";"4.6913";"-0.0479"
"242.0130";"21.8307";"4.6930";"-0.0479"
"242.1130";"21.8319";"4.6946";"-0.0480"
"242.2130";"21.8352";"4.6963";"-0.0481"
"242.3130";"21.8372";"4.6979";"-0.0481"
"242.4130";"21.8397";"4.6996";"-0.0482"
"242.5130";"21.8423";"4.7013";"-0.0482"
"242.6130";"21.8436";"4.7029";"-0.0483"
"242.7130";"21.8465";"4.7046";"-0.0483"
"242.8130";"21.8482";"4.7063";"-0.0483"
"242.9130";"21.8505";"4.7079";"-0.0484"
"243.0130";"21.8539";"4.7096";"-0.0485"
"243.1130";"21.8553";"4.7112";"-0.0485"
"243.2130";"21.8579";"4.7129";"-0.0485"
"243.3130";"21.8615";"4.7146";"-0.0486"
"243.4130";"21.8621";"4.7162";"-0.0487"
"243.5130";"21.8656";"4.7180";"-0.0487"
"243.6130";"21.8674";"4.7196";"-0.0488"
"243.7130";"21.8691";"4.7213";"-0.0488"
"243.8130";"21.8726";"4.7230";"-0.0488"
"243.9130";"21.8739";"4.7246";"-0.0488"
"244.0130";"21.8762";"4.7263";"-0.0489"
"244.1130";"21.8796";"4.7280";"-0.0489"
"244.2130";"21.8807";"4.7296";"-0.0490"
"244.3130";"21.8833";"4.7313";"-0.0490"
"244.4130";"21.8860";"4.7330";"-0.0490"
"244.5130";"21.8874";"4.7346";"-0.0491"
"244.6130";"21.8907";"4.7363";"-0.0491"
"244.7130";"21.8918";"4.7379";"-0.0491"
"244.8130";"21.8941";"4.7396";"-0.0491"
"244.9130";"21.8966";"4.7413";"-0.0492"
"245.0130";"21.8980";"4.7429";"-0.0493"
"245.1130";"21.9015";"4.7446";"-0.0493"
"245.2130";"21.9030";"4.7463";"-0.0493"
"245.3130";"21.9045";"4.7479";"-0.0494"
"245.4130";"21.9076";"4.7497";"-0.0494"
"245.5130";"21.9095";"4.7513";"-0.0494"
"245.6130";"21.9116";"4.7529";"-0.0495"
"245.7130";"21.9139";"4.7546";"-0.0496"
"245.8130";"21.9149";"4.7562";"-0.0496"
"245.9130";"21.9184";"4.7579";"-0.0497"
"246.0130";"21.9203";"4.7596";"-0.0497"
"246.1130";"21.9216";"4.7612";"-0.0498"
"246.2130";"21.9255";"4.7630";"-0.0498"
"246.3130";"21.9270";"4.7646";"-0.0498"
"246.4130";"21.9294";"4.7663";"-0.0498"
"246.5130";"21.9324";"4.7680";"-0.0499"
"246.6130";"21.9334";"4.7696";"-0.0499"
"246.7130";"21.9370";"4.7713";"-0.0500"
"246.8130";"21.9385";"4.7730";"-0.0500"
"246.9130";"21.9403";"4.7746";"-0.0500"
"247.0130";"21.9432";"4.7763";"-0.0501"
"247.1130";"21.9440";"4.7779";"-0.0502"
"247.2130";"21.9465";"4.7796";"-0.0502"
"247.3130";"21.9497";"4.7813";"-0.0503"
"247.4130";"21.9501";"4.7829";"-0.0501"
"247.5130";"21.9506";"4.7846";"-0.0500"
"247.6130";"21.9519";"4.7863";"-0.0501"
"247.7130";"21.9530";"4.7879";"-0.0501"
"247.8130";"21.9555";"4.7896";"-0.0502"
"247.9130";"21.9569";"4.7913";"-0.0502"
"248.0130";"21.9588";"4.7929";"-0.0503"
"248.1130";"21.9618";"4.7946";"-0.0503"
"248.2130";"21.9624";"4.7962";"-0.0503"
"248.3130";"21.9662";"4.7980";"-0.0504"
"248.4130";"21.9675";"4.7996";"-0.0504"
"248.5130";"21.9691";"4.8013";"-0.0505"
"248.6130";"21.9726";"4.8030";"-0.0505"
"248.7130";"21.9729";"4.8046";"-0.0506"
"248.8130";"21.9761";"4.8063";"-0.0507"
"248.9130";"21.9789";"4.8080";"-0.0507"
"249.0130";"21.9800";"4.8096";"-0.0508"
"249.1130";"21.9832";"4.8113";"-0.0508"
"249.2130";"21.9842";"4.8129";"-0.0509"
"249.3130";"21.9860";"4.8146";"-0.0509"
"249.4130";"21.9896";"4.8163";"-0.0510"
"249.5130";"21.9888";"4.8179";"-0.0510"
"249.6130";"21.9913";"4.8196";"-0.0510"
"249.7130";"21.9937";"4.8213";"-0.0511"
"249.8130";"21.9952";"4.8229";"-0.0512"
"249.9130";"21.9985";"4.8246";"-0.0512"
"250.0130";"22.0004";"4.8263";"-0.0513"
"250.1130";"22.0021";"4.8279";"-0.0513"
"250.2130";"22.0046";"4.8296";"-0.0514"
"250.3130";"22.0060";"4.8313";"-0.0514"
"250.4130";"22.0090";"4.8330";"-0.0515"
"250.5130";"22.0103";"4.8346";"-0.0515"
"250.6130";"22.0122";"4.8363";"-0.0516"
"250.7130";"22.0151";"4.8380";"-0.0516"
"250.8130";"22.0163";"4.8396";"-0.0516"
"250.9130";"22.0186";"4.8413";"-0.0516"
"251.0130";"22.0214";"4.8430";"-0.0517"
"251.1130";"22.0221";"4.8446";"-0.0517"
"251.2130";"22.0250";"4.8463";"-0.0517"
"251.3130";"22.0275";"4.8480";"-0.0518"
"251.4130";"22.0283";"4.8496";"-0.0518"
"251.5130";"22.0318";"4.8513";"-0.0518"
"251.6130";"22.0325";"4.8529";"-0.0520"
"251.7130";"22.0351";"4.8546";"-0.0520"
"251.8130";"22.0381";"4.8563";"-0.0521"
"251.9130";"22.0391";"4.8579";"-0.0522"
"252.0130";"22.0408";"4.8596";"-0.0522"
"252.1130";"22.0441";"4.8613";"-0.0522"
"252.2130";"22.0455";"4.8629";"-0.0523"
"252.3130";"22.0484";"4.8646";"-0.0523"
"252.4130";"22.0496";"4.8663";"-0.0524"
"252.5130";"22.0520";"4.8679";"-0.0524"
"252.6130";"22.0538";"4.8696";"-0.0525"
"252.7130";"22.0549";"4.8712";"-0.0525"
"252.8130";"22.0578";"4.8730";"-0.0526"
"252.9130";"22.0583";"4.8746";"-0.0526"
"253.0130";"22.0593";"4.8763";"-0.0527"
"253.1130";"22.0619";"4.8780";"-0.0526"
"253.2130";"22.0625";"4.8796";"-0.0527"
"253.3130";"22.0643";"4.8813";"-0.0528"
"253.4130";"22.0672";"4.8830";"-0.0528"
"253.5130";"22.0670";"4.8846";"-0.0528"
"253.6130";"22.0709";"4.8863";"-0.0529"
"253.7130";"22.0720";"4.8880";"-0.0529"
"253.8130";"22.0724";"4.8896";"-0.0530"
"253.9130";"22.0760";"4.8913";"-0.0530"
"254.0130";"22.0769";"4.8929";"-0.0531"
"254.1130";"22.0781";"4.8946";"-0.0531"
"254.2130";"22.0810";"4.8963";"-0.0531"
"254.3130";"22.0827";"4.8979";"-0.0532"
"254.4130";"22.0849";"4.8996";"-0.0532"
"254.5130";"22.0868";"4.9013";"-0.0532"
"254.6130";"22.0881";"4.9029";"-0.0533"
"254.7130";"22.0904";"4.9046";"-0.0534"
"254.8130";"22.0921";"4.9063";"-0.0534"
"254.9130";"22.0943";"4.9079";"-0.0534"
"255.0130";"22.0946";"4.9096";"-0.0535"
"255.1130";"22.0951";"4.9112";"-0.0535"
"255.2130";"22.0973";"4.9130";"-0.0536"
"255.3130";"22.0977";"4.9146";"-0.0536"
"255.4130";"22.0991";"4.9162";"-0.0537"
"255.5130";"22.1022";"4.9180";"-0.0537"
"255.6130";"22.1017";"4.9196";"-0.0538"
"255.7130";"22.1044";"4.9213";"-0.0538"
"255.8130";"22.1068";"4.9230";"-0.0539"
"255.9130";"22.1073";"4.9246";"-0.0539"
"256.0130";"22.1104";"4.9263";"-0.0540"
"256.1130";"22.1120";"4.9280";"-0.0540"
"256.2130";"22.1131";"4.9296";"-0.0540"
"256.3130";"22.1164";"4.9313";"-0.0540"
"256.4130";"22.1173";"4.9329";"-0.0540"
"256.5130";"22.1188";"4.9346";"-0.0541"
"256.6130";"22.1214";"4.9363";"-0.0542"
"256.7130";"22.1219";"4.9379";"-0.0542"
"256.8130";"22.1253";"4.9396";"-0.0542"
"256.9130";"22.1263";"4.9413";"-0.0543"
"257.0130";"22.1275";"4.9429";"-0.0543"
"257.1130";"22.1299";"4.9446";"-0.0543"
"257.2130";"22.1317";"4.9463";"-0.0543"
"257.3130";"22.1338";"4.9479";"-0.0543"
"257.4130";"22.1354";"4.9496";"-0.0544"
"257.5130";"22.1372";"4.9512";"-0.0544"
"257.6130";"22.1402";"4.9530";"-0.0545"
"257.7130";"22.1407";"4.9546";"-0.0545"
"257.8130";"22.1426";"4.9563";"-0.0546"
"257.9130";"22.1457";"4.9580";"-0.0546"
"258.0130";"22.1462";"4.9596";"-0.0547"
"258.1130";"22.1483";"4.9613";"-0.0547"
"258.2130";"22.1497";"4.9630";"-0.0547"
"258.3130";"22.1505";"4.9646";"-0.0548"
"258.4130";"22.1542";"4.9663";"-0.0549"
"258.5130";"22.1537";"4.9680";"-0.0549"
"258.6130";"22.1556";"4.9696";"-0.0550"
"258.7130";"22.1587";"4.9713";"-0.0551"
"258.8130";"22.1590";"4.9729";"-0.0551"
"258.9130";"22.1609";"4.9746";"-0.0552"
"259.0130";"22.1640";"4.9763";"-0.0552"
"259.1130";"22.1647";"4.9779";"-0.0552"
"259.2130";"22.1669";"4.9796";"-0.0553"
"259.3130";"22.1691";"4.9813";"-0.0554"
